country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Afghanistan,1864,AFG,3992801.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,44.051,,,,,,,,,0.171,2.085,3.024,0.757,3.883,0.972,0.257,0.064,,,,,,,,,,,,,,,,0.101,,,,,0.113,,,0.158,0.0,0.0,0.0,0.0,8.325,0.683,,
Afghanistan,1865,AFG,4010675.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,47.08,,,,,,,,,0.171,2.087,3.03,0.755,3.904,0.973,0.257,0.064,,,,,,,,,,,,,,,,0.102,,,,,0.116,,,0.159,0.0,0.0,0.0,0.0,8.37,0.687,,
Afghanistan,1866,AFG,4028623.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,50.115,,,,,,,,,0.171,2.089,3.035,0.753,3.925,0.974,0.257,0.064,,,,,,,,,,,,,,,,0.103,,,,,0.116,,,0.16,0.0,0.0,0.0,0.0,8.415,0.691,,
Afghanistan,1867,AFG,4046645.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,53.154,,,,,,,,,0.172,2.09,3.039,0.751,3.947,0.975,0.258,0.064,,,,,,,,,,,,,,,,0.104,,,,,0.118,,,0.16,0.0,0.0,0.0,0.0,8.459,0.695,,
Afghanistan,1868,AFG,4064740.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,56.198,,,,,,,,,0.172,2.092,3.043,0.749,3.968,0.976,0.258,0.063,,,,,,,,,,,,,,,,0.104,,,,,0.119,,,0.161,0.0,0.0,0.0,0.0,8.502,0.699,,
Afghanistan,1869,AFG,4082915.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,59.245,,,,,,,,,0.172,2.093,3.047,0.746,3.99,0.977,0.258,0.063,,,,,,,,,,,,,,,,0.105,,,,,0.119,,,0.161,0.0,0.0,0.0,0.0,8.545,0.703,,
Afghanistan,1870,AFG,4101170.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,62.578,,,,,,,,,0.174,2.151,3.332,0.813,4.016,0.979,0.259,0.063,,,,,,,,,,,,,,,,0.105,,,,,0.114,,,0.161,0.0,0.0,0.0,0.0,8.823,0.712,,
Afghanistan,1871,AFG,4119504.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,66.101,,,,,,,,,0.174,2.197,3.523,0.855,4.045,0.982,0.263,0.064,,,,,,,,,,,,,,,,0.106,,,,,0.118,,,0.162,0.0,0.0,0.0,0.0,9.05,0.717,,
Afghanistan,1872,AFG,4137920.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,69.754,,,,,,,,,0.175,2.228,3.654,0.883,4.073,0.984,0.274,0.066,,,,,,,,,,,,,,,,0.107,,,,,0.116,,,0.161,0.0,0.0,0.0,0.0,9.22,0.722,,
Afghanistan,1873,AFG,4156416.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,73.502,,,,,,,,,0.175,2.252,3.748,0.902,4.102,0.987,0.29,0.07,,,,,,,,,,,,,,,,0.107,,,,,0.117,,,0.161,0.0,0.0,0.0,0.0,9.362,0.728,,
Afghanistan,1874,AFG,4174988.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,77.323,,,,,,,,,0.176,2.274,3.821,0.915,4.131,0.989,0.309,0.074,,,,,,,,,,,,,,,,0.107,,,,,0.115,,,0.161,0.0,0.0,0.0,0.0,9.493,0.733,,
Afghanistan,1875,AFG,4193635.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,81.202,,,,,,,,,0.176,2.293,3.879,0.925,4.16,0.992,0.331,0.079,,,,,,,,,,,,,,,,0.108,,,,,0.116,,,0.161,0.0,0.0,0.0,0.0,9.617,0.739,,
Afghanistan,1876,AFG,4212359.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,85.13,,,,,,,,,0.177,2.311,3.928,0.933,4.188,0.994,0.352,0.084,,,,,,,,,,,,,,,,0.108,,,,,0.116,,,0.161,0.0,0.0,0.0,0.0,9.736,0.744,,
Afghanistan,1877,AFG,4231159.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,89.1,,,,,,,,,0.177,2.327,3.97,0.938,4.217,0.997,0.373,0.088,,,,,,,,,,,,,,,,0.108,,,,,0.114,,,0.16,0.0,0.0,0.0,0.0,9.847,0.75,,
Afghanistan,1878,AFG,4250036.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,93.107,,,,,,,,,0.178,2.342,4.007,0.943,4.246,0.999,0.392,0.092,,,,,,,,,,,,,,,,0.109,,,,,0.113,,,0.16,0.0,0.0,0.0,0.0,9.953,0.755,,
Afghanistan,1879,AFG,4268990.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,97.146,,,,,,,,,0.178,2.354,4.039,0.946,4.274,1.001,0.406,0.095,,,,,,,,,,,,,,,,0.109,,,,,0.113,,,0.16,0.0,0.0,0.0,0.0,10.049,0.761,,
Afghanistan,1880,AFG,4288021.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,101.468,,,,,,,,,0.179,2.416,4.321,1.008,4.303,1.003,0.414,0.097,,,,,,0.0,,,,0.0,,,,,,0.109,,,,,0.119,,,0.16,0.0,0.0,0.0,0.0,10.359,0.766,,
Afghanistan,1881,AFG,4307129.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,105.989,,,,,,,,,0.179,2.463,4.521,1.05,4.339,1.007,0.419,0.097,,,,,,0.0,,,,0.0,,,,,,0.11,,,,,0.125,,,0.16,0.0,0.0,0.0,0.0,10.607,0.773,,
Afghanistan,1882,AFG,4326316.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,110.652,,,,,,,,,0.18,2.494,4.664,1.078,4.375,1.011,0.423,0.098,,,,,,0.0,,,,0.0,,,,,,0.11,,,,,0.127,,,0.159,0.0,0.0,0.0,0.0,10.791,0.779,,
Afghanistan,1883,AFG,4345580.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,115.424,,,,,,,,,0.181,2.519,4.772,1.098,4.411,1.015,0.427,0.098,,,,,,0.0,,,,0.0,,,,,,0.111,,,,,0.127,,,0.159,0.0,0.0,0.0,0.0,10.948,0.785,,
Afghanistan,1884,AFG,4364922.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,120.282,,,,,,,,,0.181,2.541,4.857,1.113,4.447,1.019,0.43,0.098,,,,,,0.0,,,,0.0,,,,,,0.112,,,,,0.13,,,0.159,0.0,0.0,0.0,0.0,11.091,0.792,,
Afghanistan,1885,AFG,4384343.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,125.21,,,,,,,,,0.182,2.558,4.928,1.124,4.483,1.022,0.433,0.099,,,,,,0.0,,,,0.0,,,,,,0.112,,,,,0.131,,,0.159,0.0,0.0,0.0,0.0,11.217,0.798,,
Afghanistan,1886,AFG,4403843.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,130.198,,,,,,,,,0.183,2.574,4.988,1.133,4.518,1.026,0.435,0.099,,,,,,0.0,,,,0.0,,,,,,0.113,,,,,0.133,,,0.159,0.0,0.0,0.0,0.0,11.336,0.805,,
Afghanistan,1887,AFG,4423422.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,135.238,,,,,,,,,0.183,2.588,5.04,1.139,4.554,1.03,0.438,0.099,,,,,,0.0,,,,0.0,,,,,,0.114,,,,,0.132,,,0.159,0.0,0.0,0.0,0.0,11.449,0.811,,
Afghanistan,1888,AFG,4443080.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,140.323,,,,,,,,,0.184,2.601,5.086,1.145,4.59,1.033,0.44,0.099,,,,,,0.0,,,,0.0,,,,,,0.114,,,,,0.134,,,0.159,0.0,0.0,0.0,0.0,11.558,0.818,,
Afghanistan,1889,AFG,4462817.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,145.45,,,,,,,,,0.185,2.613,5.126,1.149,4.626,1.037,0.443,0.099,,,,,,0.0,,,,0.0,,,,,,0.115,,,,,0.134,,,0.159,0.0,0.0,0.0,0.0,11.662,0.824,,
Afghanistan,1890,AFG,4482635.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,150.674,,,,,,,,,0.185,2.642,5.224,1.165,4.662,1.04,0.464,0.103,,,,,,0.0,,,,0.0,,,,,,0.115,,,,,0.127,,,0.159,0.0,0.0,0.0,0.0,11.843,0.831,,
Afghanistan,1891,AFG,4502532.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,155.966,,,,,,,,,0.186,2.661,5.292,1.175,4.701,1.044,0.465,0.103,,,,,,0.0,,,,0.0,,,,,,0.116,,,,,0.126,,,0.158,0.0,0.0,0.0,0.0,11.98,0.838,,
Afghanistan,1892,AFG,4522510.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,161.312,,,,,,,,,0.187,2.674,5.347,1.182,4.74,1.048,0.466,0.103,,,,,,0.0,,,,0.0,,,,,,0.116,,,,,0.128,,,0.158,0.0,0.0,0.0,0.0,12.094,0.845,,
Afghanistan,1893,AFG,4542568.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,166.706,,,,,,,,,0.187,2.686,5.394,1.187,4.779,1.052,0.467,0.103,,,,,,0.0,,,,0.0,,,,,,0.116,,,,,0.128,,,0.158,0.0,0.0,0.0,0.0,12.201,0.852,,
Afghanistan,1894,AFG,4562708.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,172.142,,,,,,,,,0.188,2.697,5.435,1.191,4.818,1.056,0.469,0.103,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.126,,,0.158,0.0,0.0,0.0,0.0,12.304,0.859,,
Afghanistan,1895,AFG,4582928.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,177.615,,,,,,,,,0.189,2.705,5.473,1.194,4.857,1.06,0.47,0.103,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.128,,,0.157,0.0,0.0,0.0,0.0,12.396,0.866,,
Afghanistan,1896,AFG,4603230.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,183.121,,,,,,,,,0.19,2.712,5.507,1.196,4.896,1.064,0.472,0.103,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.128,,,0.157,0.0,0.0,0.0,0.0,12.485,0.873,,
Afghanistan,1897,AFG,4623613.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,188.659,,,,,,,,,0.19,2.719,5.537,1.198,4.935,1.067,0.475,0.103,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.127,,,0.157,0.0,0.0,0.0,0.0,12.572,0.88,,
Afghanistan,1898,AFG,4644079.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,194.224,,,,,,,,,0.191,2.726,5.565,1.198,4.974,1.071,0.477,0.103,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.127,,,0.156,0.0,0.0,0.0,0.0,12.658,0.887,,
Afghanistan,1899,AFG,4672084.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,199.815,,,,,,,,,0.191,2.727,5.591,1.197,5.013,1.073,0.479,0.103,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.126,,,0.156,0.0,0.0,0.0,0.0,12.741,0.894,,
Afghanistan,1900,AFG,4707744.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,205.486,,,,,,,,,0.191,2.735,5.671,1.205,5.052,1.073,0.482,0.102,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.127,,,0.155,0.0,0.0,0.0,0.0,12.876,0.901,,
Afghanistan,1901,AFG,4751177.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,211.206,,,,,,,,,0.191,2.736,5.72,1.204,5.088,1.071,0.485,0.102,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.125,,,0.155,0.0,0.0,0.0,0.0,13.001,0.909,,
Afghanistan,1902,AFG,4802500.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,216.962,,,,,,,,,0.191,2.727,5.756,1.198,5.124,1.067,0.488,0.102,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.124,,,0.154,0.0,0.0,0.0,0.0,13.095,0.917,,
Afghanistan,1903,AFG,4861833.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,222.745,,,,,,,,,0.19,2.702,5.783,1.189,5.16,1.061,0.492,0.101,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.124,,,0.154,0.0,0.0,0.0,0.0,13.136,0.924,,
Afghanistan,1904,AFG,4921891.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,228.55,,,,,,,,,0.189,2.69,5.806,1.18,5.196,1.056,0.496,0.101,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.122,,,0.153,0.0,0.0,0.0,0.0,13.238,0.932,,
Afghanistan,1905,AFG,4982681.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,234.376,,,,,,,,,0.189,2.705,5.825,1.169,5.232,1.05,0.501,0.1,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.121,,,0.152,0.0,0.0,0.0,0.0,13.479,0.94,,
Afghanistan,1906,AFG,5044212.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,240.218,,,,,,,,,0.188,2.72,5.842,1.158,5.268,1.044,0.505,0.1,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.12,,,0.152,0.0,0.0,0.0,0.0,13.721,0.948,,
Afghanistan,1907,AFG,5106495.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,246.076,,,,,,,,,0.187,2.714,5.857,1.147,5.304,1.039,0.51,0.1,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.12,,,0.151,0.0,0.0,0.0,0.0,13.86,0.956,,
Afghanistan,1908,AFG,5169536.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,251.947,,,,,,,,,0.187,2.713,5.872,1.136,5.341,1.033,0.515,0.1,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.119,,,0.15,0.0,0.0,0.0,0.0,14.025,0.964,,
Afghanistan,1909,AFG,5300178.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,257.833,,,,,,,,,0.183,2.671,5.885,1.11,5.377,1.014,0.52,0.098,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.118,,,0.15,0.0,0.0,0.0,0.0,14.158,0.972,,
Afghanistan,1910,AFG,5504191.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,263.844,,,,,,,,,0.178,2.613,6.011,1.092,5.413,0.983,0.524,0.095,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.125,,,0.149,0.0,0.0,0.0,0.0,14.38,0.981,,
Afghanistan,1911,AFG,5787792.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,269.954,,,,,,,,,0.169,2.507,6.11,1.056,5.405,0.934,0.529,0.091,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.128,,,0.148,0.0,0.0,0.0,0.0,14.512,0.98,,
Afghanistan,1912,AFG,6157669.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,276.139,,,,,,,,,0.159,2.374,6.185,1.004,5.397,0.877,0.532,0.086,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.133,,,0.148,0.0,0.0,0.0,0.0,14.62,0.978,,
Afghanistan,1913,AFG,6621025.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,282.382,,,,,,,,,0.148,2.214,6.243,0.943,5.389,0.814,0.536,0.081,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.135,,,0.147,0.0,0.0,0.0,0.0,14.662,0.977,,
Afghanistan,1914,AFG,7119235.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,288.673,,,,,,,,,0.137,2.072,6.291,0.884,5.381,0.756,0.54,0.076,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.136,,,0.146,0.0,0.0,0.0,0.0,14.752,0.976,,
Afghanistan,1915,AFG,7654918.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,295.003,,,,,,,,,0.127,1.93,6.329,0.827,5.373,0.702,0.544,0.071,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.139,,,0.146,0.0,0.0,0.0,0.0,14.776,0.974,,
Afghanistan,1916,AFG,8230894.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,301.365,,,,,,,,,0.118,1.786,6.363,0.773,5.364,0.652,0.548,0.067,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.14,,,0.145,0.0,0.0,0.0,0.0,14.697,0.973,,
Afghanistan,1917,AFG,8850190.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,307.757,,,,,,,,,0.11,1.663,6.391,0.722,5.356,0.605,0.553,0.062,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.143,,,0.144,0.0,0.0,0.0,0.0,14.717,0.972,,
Afghanistan,1918,AFG,9529174.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,314.173,,,,,,,,,0.102,1.544,6.417,0.673,5.348,0.561,0.559,0.059,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.145,,,0.144,0.0,0.0,0.0,0.0,14.716,0.971,,
Afghanistan,1919,AFG,9976355.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,320.614,,,,,,,,,0.097,1.476,6.44,0.646,5.34,0.535,0.566,0.057,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.147,,,0.143,0.0,0.0,0.0,0.0,14.728,0.969,,
Afghanistan,1920,AFG,10188845.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,326.936,,,,,,,,,0.095,1.427,6.322,0.621,5.332,0.523,0.573,0.056,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.132,,,0.142,0.0,0.0,0.0,0.0,14.536,0.968,,
Afghanistan,1921,AFG,10162753.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,333.192,,,,,,,,,0.096,1.434,6.256,0.616,5.391,0.53,0.588,0.058,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.125,,,0.142,0.0,0.0,0.0,0.0,14.576,0.977,,
Afghanistan,1922,AFG,9893152.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,339.409,,,,,,,,,0.1,1.481,6.217,0.628,5.451,0.551,0.613,0.062,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.123,,,0.141,0.0,0.0,0.0,0.0,14.654,0.988,,
Afghanistan,1923,AFG,9374030.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,345.604,,,,,,,,,0.106,1.564,6.195,0.661,5.511,0.588,0.647,0.069,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.12,,,0.14,0.0,0.0,0.0,0.0,14.659,0.998,,
Afghanistan,1924,AFG,8882148.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,351.784,,,,,,,,,0.113,1.662,6.18,0.696,5.571,0.627,0.688,0.077,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.121,,,0.139,0.0,0.0,0.0,0.0,14.764,1.008,,
Afghanistan,1925,AFG,8416077.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,357.956,,,,,,,,,0.121,1.76,6.172,0.733,5.631,0.669,0.733,0.087,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.118,,,0.139,0.0,0.0,0.0,0.0,14.812,1.018,,
Afghanistan,1926,AFG,7974462.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,364.123,,,,,,,,,0.129,1.868,6.168,0.773,5.691,0.714,0.78,0.098,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.117,,,0.138,0.0,0.0,0.0,0.0,14.898,1.029,,
Afghanistan,1927,AFG,7556019.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,370.289,,,,,,,,,0.137,1.981,6.166,0.816,5.751,0.761,0.828,0.11,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.117,,,0.137,0.0,0.0,0.0,0.0,14.971,1.039,,
Afghanistan,1928,AFG,7159534.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,376.453,,,,,,,,,0.147,2.101,6.164,0.861,5.811,0.812,0.874,0.122,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.116,,,0.136,0.0,0.0,0.0,0.0,15.041,1.049,,
Afghanistan,1929,AFG,6851115.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,382.613,,,,,,,,,0.155,2.215,6.16,0.899,5.871,0.857,0.916,0.134,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.114,,,0.136,0.0,0.0,0.0,0.0,15.178,1.059,,
Afghanistan,1930,AFG,6626142.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,388.601,,,,,,,,,0.161,2.294,5.988,0.904,5.931,0.895,0.952,0.144,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.11,,,0.135,0.0,0.0,0.0,0.0,15.199,1.069,,
Afghanistan,1931,AFG,6480237.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,394.508,,,,,,,,,0.167,2.362,5.907,0.912,6.0,0.926,0.984,0.152,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.107,,,0.135,0.0,0.0,0.0,0.0,15.309,1.081,,
Afghanistan,1932,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,400.364,,,,,,,,,0.17,2.401,5.856,0.914,6.068,0.947,1.014,0.158,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.105,,,0.134,0.0,0.0,0.0,0.0,15.386,1.093,,
Afghanistan,1933,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,406.185,,,,,,,,,0.172,2.421,5.82,0.908,6.137,0.957,1.042,0.163,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.105,,,0.134,0.0,0.0,0.0,0.0,15.516,1.104,,
Afghanistan,1934,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,411.978,,,,,,,,,0.174,2.431,5.793,0.904,6.205,0.968,1.07,0.167,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.104,,,0.134,0.0,0.0,0.0,0.0,15.583,1.116,,
Afghanistan,1935,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,417.75,,,,,,,,,0.176,2.452,5.772,0.901,6.274,0.979,1.097,0.171,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.105,,,0.133,0.0,0.0,0.0,0.0,15.715,1.127,,
Afghanistan,1936,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,423.505,,,,,,,,,0.178,2.481,5.755,0.898,6.38,0.995,1.124,0.175,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.102,,,0.133,0.0,0.0,0.0,0.0,15.902,1.139,,
Afghanistan,1937,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,429.246,,,,,,,,,0.18,2.499,5.742,0.896,6.487,1.012,1.152,0.18,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.102,,,0.133,0.0,0.0,0.0,0.0,16.019,1.151,,
Afghanistan,1938,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,434.977,,,,,,,,,0.181,2.533,5.731,0.894,6.595,1.029,1.18,0.184,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.101,,,0.132,0.0,0.0,0.0,0.0,16.235,1.163,,
Afghanistan,1939,AFG,6428903.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,440.698,,,,,,,,,0.183,2.553,5.721,0.89,6.704,1.043,1.209,0.188,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.102,,,0.132,0.0,0.0,0.0,0.0,16.412,1.174,,
Afghanistan,1940,AFG,6468510.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,446.49,,,,,,,,,0.183,2.567,5.791,0.895,6.814,1.053,1.24,0.192,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.101,,,0.132,0.0,0.0,0.0,0.0,16.604,1.186,,
Afghanistan,1941,AFG,6528377.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,452.308,,,,,,,,,0.184,2.582,5.819,0.891,6.937,1.063,1.289,0.197,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.099,,,0.132,0.0,0.0,0.0,0.0,16.855,1.202,,
Afghanistan,1942,AFG,6608815.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,458.142,,,,,,,,,0.185,2.579,5.834,0.883,7.061,1.068,1.367,0.207,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.099,,,0.131,0.0,0.0,0.0,0.0,17.042,1.219,,
Afghanistan,1943,AFG,6710138.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,463.986,,,,,,,,,0.184,2.573,5.844,0.871,7.186,1.071,1.467,0.219,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.099,,,0.131,0.0,0.0,0.0,0.0,17.262,1.237,,
Afghanistan,1944,AFG,6813016.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,469.84,,,,,,,,,0.184,2.586,5.853,0.859,7.312,1.073,1.583,0.232,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.1,,,0.131,0.0,0.0,0.0,0.0,17.618,1.255,,
